,listing_id,description,host_id,neighbourhood_full,coordinates,room_type,price,number_of_reviews,reviews_per_month,availability_365,rating,number_of_stays,listing_added
1370,31075136,Fun Spacious 3 Bed 2 bath Elevator Building,113805886.0,"Manhattan, Upper East Side","(40.77893, -73.95221)",Entire place,350$,1,0.34,342,4.922391128571121,1.2,2018-10-07
1371,20812587,"Brooklyn At Its Best, Too!",25718914.0,"Brooklyn, Prospect-Lefferts Gardens","(40.66174, -73.95496)",Private Room,110$,43,1.94,182,4.0994184849114506,51.6,2018-11-07
1372,24018753,Amazing refuge near Prospect Park,105315535.0,"Brooklyn, Prospect Heights","(40.67617, -73.96636)",Entire place,158$,2,0.2,5,4.3389527142169335,2.4,2018-09-25
1373,29231943,Private Room in a Quaint 2bd/1ba w/ TERRACE!!!,7556128.0,"Manhattan, East Village","(40.72762, -73.98118000000002)",Private Room,150$,2,0.23,45,3.0316654252999427,2.4,2018-04-24
1374,12468908,"High-end, garden view, near Prospect Park",16437254.0,"Brooklyn, Prospect Heights","(40.67631, -73.96635)",Entire place,155$,1,0.09,61,3.68128846606486,1.2,2018-02-08
1375,20308927,"Huge Brownstone duplex w/garden, Park Slope, BK,NY",24945340.0,"Brooklyn, Park Slope","(40.67447, -73.97605)",Entire place,400$,7,0.37,14,3.255653713135016,8.4,2018-06-28
1376,772362,TIMES SQ/THEATRE DIST STUDIO,2631234.0,"Manhattan, Hell's Kitchen","(40.76078, -73.99076)",Entire place,165$,276,3.44,146,3.5309379574566817,331.2,2018-12-31
1377,21413190,Morden Corner Lux Apartment w/ River & City view,22223682.0,"Manhattan, Upper West Side","(40.77158, -73.98976)",Private Room,150$,2,0.1,365,3.0768610517164157,2.4,2017-06-29
1378,32857918,Classic Hells Kitchen Haven,129047499.0,"Manhattan, Hell's Kitchen","(40.76926, -73.98746)",Private Room,95$,14,3.5,7,3.102681719055226,16.8,2018-12-05
1379,27876600,Peaceful garden + private studio in the UES,43888084.0,"Manhattan, Upper East Side","(40.78057, -73.95186)",Entire place,248$,3,0.31,100,3.3662008962205507,3.6,2018-10-11
1380,8425148,*Amazing Lower East Side Apartment*,21940002.0,"Manhattan, Lower East Side","(40.71978, -73.98424)",Entire place,205$,6,0.13,0,3.0136333884890147,7.1999999999999975,2016-06-28
1381,33128125,Beautiful Brownstone Apartment in Sugar Hill,249042333.0,"Manhattan, Harlem","(40.82808, -73.94563000000002)",Entire place,148$,8,2.82,334,4.190099233029567,9.6,2018-12-16
1382,14945219,"Sunny Art Loft in Bushwick, Brooklyn + 1 Cute Cat",5792120.0,"Brooklyn, Bushwick","(40.70708, -73.92343000000002)",Entire place,102$,44,1.3,38,4.6202628348872485,52.8,2018-12-21
1383,740947,BEST KIPS BAY LOCATION. HUGE 1BD,1475015.0,"Manhattan, Kips Bay","(40.74231, -73.97839)",Entire place,120$,3,0.05,365,3.179870969152933,3.6,2015-01-27
1384,9222165,Upscale 3 Bedrooms + 2 Bath Apt +Washer/Dryer,47952362.0,"Manhattan, Upper East Side","(40.77707, -73.94994)",Entire place,400$,124,2.82,245,4.832703862944948,148.79999999999995,2018-12-25
1385,11044326,Typical NY duplex ap with a garden!,1395401.0,"Manhattan, Upper East Side","(40.78119, -73.9468)",Entire place,200$,6,0.17,67,3.828245867515797,7.1999999999999975,2018-02-13
1386,20265742,modern duplex in classic brooklyn brownstone,8280982.0,"Brooklyn, Bedford-Stuyvesant","(40.68151, -73.94827)",Entire place,250$,1,0.32,133,3.9011166019270878,1.2,2018-10-03
1387,16414081,15 min to NYC-CITY VIEWS FROM ROOM! Safe/warm home,3722715.0,"Brooklyn, Bedford-Stuyvesant","(40.69055, -73.95394)",Private Room,58$,16,0.52,8,3.0767992471431294,19.2,2018-07-15
1388,7264659,Olivier,6994503.0,"Manhattan, Upper West Side","(40.78931, -73.9752)",Entire place,200$,12,0.25,25,3.9249708023050447,14.4,2017-07-27
1389,10403922,Brooklyn Park Slope Queen Bed,33213436.0,"Brooklyn, Gowanus","(40.67991, -73.98368)",Private Room,149$,93,2.48,365,3.770451405178063,111.6,2018-08-15
1390,6967305,Prospect Heights garden apartment,36531150.0,"Brooklyn, Prospect Heights","(40.67886, -73.96802)",Entire place,164$,2,0.04,0,3.6561959023655097,2.4,2015-02-10
1391,33514031,Cozy NoHo Studio Apartment,251762237.0,"Manhattan, NoHo","(40.72493, -73.99318000000002)",Entire place,106$,2,0.94,3,3.2912752900833087,2.4,2018-11-13
1392,6585852,1 bedroom close to Central Park,1263574.0,"Manhattan, Upper West Side","(40.80133, -73.96574)",Private Room,60$,5,0.1,0,3.38194337142248,6.0,2015-01-16
1393,21209950,"Clean room in Chinatown, close to all the fun!",11026055.0,"Manhattan, Chinatown","(40.718, -73.99665999999998)",Private Room,80$,2,0.09,0,4.639072273484024,2.4,2017-06-14
1394,19424753,"Bright, spacious, private room",35380551.0,"Brooklyn, Bushwick","(40.70119, -73.91154)",Private Room,45$,2,0.08,0,4.395289327109657,2.4,2017-01-16
1395,13881920,Prime west village! design 1BR~Best Value,2119276.0,"Manhattan, Greenwich Village","(40.73478, -73.99791)",Entire place,150$,8,0.32,275,4.79539261121949,9.6,2018-12-09
1396,24326705,Sunny apartment in prime Greenpoint-Steps to train,178244787.0,"Brooklyn, Greenpoint","(40.72243, -73.95179)",Entire place,130$,2,0.14,0,4.138856196722312,2.4,2018-05-29
1397,21825923,"Beautiful, Lovely W. Village Room for Females!",93705483.0,"Manhattan, West Village","(40.73158, -74.00151)",Private Room,138$,92,4.65,60,4.6275781465526,110.4,2018-12-19
1398,13465546,Comfortable 2 BR in East Village/Cooper Square,9904775.0,"Manhattan, East Village","(40.72627, -73.99145)",Entire place,200$,27,0.76,0,3.4557081513033325,32.4,2018-10-18
1399,29057244,"Bright & Cozy Private Room—Williamsburg, Brooklyn",8185593.0,"Brooklyn, Williamsburg","(40.70951, -73.95443)",Private Room,80$,1,0.12,8,3.371688218708241,1.2,2018-04-24
1400,31759330,Hip Bushwick Room close to L train (C),238119405.0,"Brooklyn, Bushwick","(40.68161, -73.90618)",Private Room,53$,10,2.61,158,3.093475062435304,12.0,2018-11-21
1401,18908638,Renovated 20min train to enter city 5min to subway,20438455.0,"Brooklyn, Borough Park","(40.63993, -73.98209)",Private Room,50$,118,4.66,45,3.349817463890515,141.6,2018-12-28
1402,21116698,ANGUS.3.20min to Manhattan,36889012.0,"Brooklyn, Bedford-Stuyvesant","(40.68191, -73.92064)",Private Room,50$,86,3.97,346,4.0858439783703275,103.2,2018-12-11
1403,22301670,Charming One Bedroom In Cobble Hill,162456824.0,"Brooklyn, Cobble Hill","(40.68696, -73.99955)",Entire place,125$,68,3.65,142,4.8530521124778865,81.6,2018-12-18
1404,14913167,"1BR on own floor, by park & subway",71093067.0,"Brooklyn, Crown Heights","(40.67154, -73.96221)",Private Room,88$,8,0.23,0,3.6800918971156977,9.6,2016-04-19
1405,30848952,Cozy private room in the Upcoming Bronx,230646296.0,"Bronx, Concourse Village","(40.83311, -73.9116)",Private Room,34$,2,0.29,0,3.4714114635440887,2.4,2018-06-22
1406,10019508,Glam Hipster Digs,51095356.0,"Brooklyn, Bushwick","(40.69966, -73.93241)",Private Room,59$,41,0.96,301,3.7886677218594667,49.2,2018-04-25
1407,14041728,Spacious studio close to Manhatten,84146048.0,"Queens, Sunnyside","(40.73894, -73.92343000000002)",Entire place,85$,4,0.11,0,3.318722450570122,4.8,2016-03-10
1408,31624317,Private BedStuy Wabi-sabi Apart. w/ own backyard.,154302755.0,"Brooklyn, Bedford-Stuyvesant","(40.6881, -73.92766)",Entire place,130$,8,1.47,110,3.376346882023177,9.6,2018-12-26
1409,9918963,Brooklyn Apt with Patio in Heart of Fort Greene,50994782.0,"Brooklyn, Fort Greene","(40.68974, -73.97316)",Entire place,124$,20,0.49,0,4.321259512151558,24.0,2018-11-26
1410,4424391,Cozy Studio - Upper East,15310997.0,"Manhattan, Upper East Side","(40.78278, -73.9482)",Entire place,250$,4,0.07,311,4.917159934411166,4.8,2017-11-09
1411,8028767,"Clean, Comfy Bright Small Bedroom",20490026.0,"Queens, Sunnyside","(40.74109, -73.91577)",Private Room,55$,15,0.32,365,4.67978129530636,18.0,2016-10-14
1412,19329734,Large Top Floor Apartment,135401519.0,"Manhattan, Kips Bay","(40.74063, -73.98205)",Entire place,325$,155,6.22,240,4.375039323585876,186.0,2018-12-14
1413,31902,Sanctuary in East Flatbush,137292.0,"Brooklyn, Flatlands","(40.63188, -73.93248)",Private Room,77$,2,0.02,178,4.584075790372403,2.4,2018-06-28
1414,11801800,Brooklyn 2 Bedroom Duplex Apartment,62850827.0,"Brooklyn, Crown Heights","(40.67386, -73.95271)",Entire place,165$,3,0.09,365,4.315097286044312,3.6,2016-04-05
1415,21767672,"Sun kissed, loft studio in the heart of Chelsea",27293055.0,"Manhattan, Chelsea","(40.74143, -74.00027)",Entire place,159$,3,0.16,0,4.1062396965619605,3.6,2017-08-16
1416,7379929,Great E.Village Apt. Best Location!,27283579.0,"Manhattan, East Village","(40.72423, -73.99013000000002)",Private Room,119$,4,0.08,0,4.644142465035431,4.8,2015-02-06
1417,26424516,Flatiron Oasis Off 5th Ave,198691406.0,"Manhattan, Flatiron District","(40.74043, -73.99277)",Entire place,1500$,5,0.43,362,4.912416593173028,6.0,2018-11-14
1418,10475047,Large Bohemian Room in Brownstone Apartment,24094081.0,"Brooklyn, Bushwick","(40.69808, -73.93174)",Private Room,60$,1,0.03,0,4.30190465824206,1.2,2016-03-10
1419,32848199,"Cozy, Confortable and Nice place in Bay Ridge",246910562.0,"Brooklyn, Bay Ridge","(40.63238, -74.02382)",Private Room,53$,22,5.32,83,4.0823193544543335,26.4,2018-12-21
1420,22161352,Comfy & quiet 1 BR - East Williamsburg,6484703.0,"Brooklyn, Williamsburg","(40.7077, -73.94029)",Entire place,90$,11,0.59,3,3.403720622571921,13.2,2018-11-15
1421,22747209,McSimon's | Cozy Private Studio | Near NYC,8113165.0,"Brooklyn, Canarsie","(40.63762, -73.91004000000002)",Entire place,95$,4,0.23,108,3.9160412503397612,4.8,2018-06-30
1422,34305767,"Big Bed brooklyn, convenient close trains",92204575.0,"Brooklyn, Bedford-Stuyvesant","(40.69862, -73.94046)",Private Room,63$,1,0.7,0,4.080054493634939,1.2,2018-11-21
1423,5661080,Cozy&Central:EmpireState/Highline/Times Square,29345363.0,"Manhattan, Chelsea","(40.74924, -73.99784)",Entire place,165$,58,1.72,138,4.7189393947658775,69.6,2018-12-15
1424,167482,Charming upper west side apartment,789257.0,"Manhattan, Upper West Side","(40.77886, -73.98042)",Entire place,185$,129,1.33,14,3.474277785499561,154.79999999999995,2018-12-02
1425,17765395,Bayside Room w/ 2 Bed,116746802.0,"Queens, Bayside","(40.75136, -73.75269)",Private Room,60$,30,1.1,169,3.1118166549793567,36.0,2018-11-20
1426,24323953,Stylish NYC Art Loft '3',34643568.0,"Manhattan, East Harlem","(40.79138, -73.9413)",Private Room,80$,12,0.87,332,3.978694372233868,14.4,2018-12-16
1427,26806179,Brighton Beach Paradise Apartment - Living Room,76123508.0,"Brooklyn, Brighton Beach","(40.57636, -73.95964000000002)",Shared room,100$,9,0.78,85,3.9367568219103752,10.8,2019-01-01
1428,406992,Family friendly Williamsburg Apt for Vacation!,1952186.0,"Brooklyn, Williamsburg","(40.71121, -73.94669)",Entire place,145$,7,0.08,270,3.088515982803121,8.4,2016-04-18
1429,34910439,AMAZING TWO BEDROOMS IN BEST PART OF SoHo!!,43810674.0,"Manhattan, SoHo","(40.72599, -74.00249000000002)",Entire place,268$,1,1.0,178,4.8047595947876935,1.2,2018-12-08
1430,19979771,Sun-Filled Apartment with Excellent Location,141700715.0,"Brooklyn, Fort Greene","(40.68552, -73.97166999999997)",Entire place,149$,1,0.04,0,4.4928705047063895,1.2,2017-01-30
1431,30541439,Brooklyn room with Empire State building view,56665831.0,"Brooklyn, Bedford-Stuyvesant","(40.68947, -73.95269)",Private Room,99$,1,0.16,0,3.816123333384823,1.2,2018-06-29
1432,883306,1  Bedroom in Clinton Hill Share,4310378.0,"Brooklyn, Clinton Hill","(40.69494, -73.96372)",Private Room,79$,102,1.41,361,3.8851763182865713,122.4,2018-12-12
1433,7901928,Cozy Room in the Heart of Astoria,4646764.0,"Queens, Astoria","(40.76281, -73.91554000000002)",Private Room,60$,2,0.04,0,4.9104054002014985,2.4,2015-05-06
1434,19931069,Amazing Studio step away from the Time Sq/74B,48146336.0,"Manhattan, Hell's Kitchen","(40.76284, -73.99226)",Entire place,130$,7,0.37,337,3.85496790390277,8.4,2018-12-19
1435,7860155,Private bedroom in the heart of NYC,24559181.0,"Manhattan, Upper East Side","(40.76312, -73.96624)",Private Room,89$,148,3.18,351,4.131390070895424,177.6,2018-12-18
1436,33195320,Stylish Bedroom!! Manhattan!!!,140830391.0,"Manhattan, Harlem","(40.8088, -73.94527)",Private Room,100$,4,1.6,275,4.7155802003201766,4.8,2018-12-12
1437,13209514,super modern WeLive/WeWork shared Apt @WallStreet,6189263.0,"Manhattan, Financial District","(40.70433, -74.00706)",Entire place,150$,6,0.16,0,4.498018783011808,7.1999999999999975,2015-12-19
1438,4866875,2BD loft with 180 Manhattan view,87473.0,"Brooklyn, Greenpoint","(40.72996, -73.95302)",Entire place,150$,1,0.16,0,4.2663515266779015,1.2,2018-06-30
1439,31906580,Bright High Ceiling Bedroom in East Williamsburg,2707591.0,"Brooklyn, Williamsburg","(40.70754, -73.94228000000003)",Private Room,95$,6,1.28,200,4.391379378765722,7.1999999999999975,2018-12-26
1440,107630,Sweet Historic Greenpoint Duplex,306739.0,"Brooklyn, Greenpoint","(40.72911, -73.95493)",Entire place,175$,248,2.53,274,4.606692905079078,297.6,2018-12-15
1441,28843808,Luxury Townhome in the heart of Brooklyn,23542079.0,"Brooklyn, East Flatbush","(40.64565, -73.93164)",Entire place,99$,1,0.13,0,4.101148424039343,1.2,2018-05-23
1442,24614703,Charming Cozy 1 bed-room in the heart of Bed-Stuy,127956858.0,"Brooklyn, Bedford-Stuyvesant","(40.69298, -73.94188)",Entire place,130$,6,0.44,14,3.4748671411909693,7.1999999999999975,2018-12-03
1443,1887291,"Private, Peaceful Times Square 1BR",9817733.0,"Manhattan, Hell's Kitchen","(40.75406, -73.99376)",Entire place,160$,158,2.33,188,3.3236916341900087,189.6,2018-12-10
1444,10545815,Whole Apt. in East Williamsburg,4148248.0,"Brooklyn, Williamsburg","(40.70687, -73.93981)",Entire place,125$,138,3.5,37,4.648727397526988,165.6,2018-11-26
1445,28961919,Linda's Place,218301609.0,"Queens, Hollis","(40.70864, -73.76683)",Private Room,65$,8,0.99,170,3.513733716751985,9.6,2018-11-18
1446,9705782,Spacious Brooklyn Brownstone 3BR+,8144242.0,"Brooklyn, Bedford-Stuyvesant","(40.68382, -73.95566)",Entire place,300$,24,0.56,0,3.2630267805276882,28.8,2016-12-29
1447,16454273,Entire 3rd floor of Brownstone at Prospect Park!,107933494.0,"Brooklyn, Park Slope","(40.66643, -73.97598)",Entire place,165$,33,1.15,305,3.432790213998035,39.6,2018-12-08
1448,35313576,Sun filled gem in the heart of Williamsburg,26961393.0,"Brooklyn, Williamsburg","(40.71599000000001, -73.96159)",Entire place,198$,3,3.0,11,4.495269484719364,3.6,2019-01-01
1449,4309757,Beautiful Studio apartment in Prime Park Slope,1918986.0,"Brooklyn, Park Slope","(40.66651, -73.97922)",Entire place,160$,8,0.17,296,3.9774665950341,9.6,2018-04-25
1450,12642845,Newly renovated! Spacious Park Slope Apt. Quiet St,228858.0,"Brooklyn, South Slope","(40.66271, -73.98818)",Entire place,150$,73,1.89,259,4.469035544835704,87.6,2018-12-29
1451,33263637,Calm Comfortable Brooklyn Retreat,1760549.0,"Brooklyn, Canarsie","(40.63567000000001, -73.91296)",Entire place,120$,11,4.12,52,3.9212567109905767,13.2,2018-12-27
1452,12854734,LIVE HERE!! COZY STUDIO IN CHELSEA!,70244331.0,"Manhattan, Chelsea","(40.74078, -73.99923000000003)",Entire place,100$,198,5.16,269,4.820944104011469,237.6,2018-12-18
1453,24042332,Beautiful sunlit spacious loft-like pvt. bedroom!,56917612.0,"Brooklyn, Bushwick","(40.69781, -73.92093)",Private Room,60$,16,1.2,21,4.202533982139803,19.2,2018-12-31
1454,10540337,Comfy Queen Bed in Spacious Room,54353888.0,"Manhattan, Harlem","(40.83338, -73.95051)",Private Room,59$,26,0.61,0,3.610118313499671,31.2,2017-10-17
1455,13326584,"Cosy room in NYC, two blocks from Central Park!",37218085.0,"Manhattan, Upper West Side","(40.79964, -73.96437)",Private Room,70$,2,0.06,0,4.364796443871868,2.4,2016-02-08
1456,17756109,Manhattan Hotel Room,7050126.0,"Manhattan, Midtown","(40.76305, -73.97841)",Entire place,800$,19,0.69,0,3.638831611986496,22.8,2016-12-19
1457,26560159,A sweet cozy one bedroom in Crown Heights Brooklyn,16782911.0,"Brooklyn, Prospect-Lefferts Gardens","(40.66352, -73.94157)",Entire place,100$,8,0.69,57,4.277510155353443,9.6,2018-11-28
1458,13959556,Comfy Accommodations in Queens NY (JFK - 8 Mins),74331597.0,"Queens, St. Albans","(40.68482, -73.76929)",Private Room,55$,28,0.81,365,3.356318480952813,33.6,2018-12-10
1459,34688471,Sleep comfort,156505456.0,"Brooklyn, East New York","(40.66646, -73.8734)",Private Room,54$,1,0.59,365,4.7232491736894655,1.2,2018-11-14
1460,2108424,Sunny Private room in Brooklyn,8013034.0,"Brooklyn, Bushwick","(40.69636, -73.91138000000002)",Private Room,79$,20,0.32,285,4.753184905419178,24.0,2018-12-10
1461,13080002,Clinton Hill room in two-bedroom apartment,2340370.0,"Brooklyn, Bedford-Stuyvesant","(40.69027, -73.95801)",Private Room,37$,1,0.03,0,4.36617543288697,1.2,2016-04-28
1462,30021914,Pelham Gardens Entire Home *Newly Built*,153817.0,"Bronx, Pelham Gardens","(40.86279, -73.83946999999998)",Entire place,87$,26,3.42,7,4.383949645975112,31.2,2018-12-25
1463,22904985,A WONDERFUL Place is Waiting 4U in Brooklyn !!!,169532780.0,"Brooklyn, East New York","(40.67342, -73.89325)",Entire place,169$,22,1.3,189,3.5814964055109595,26.4,2018-09-25
1464,8964008,Cozy Bed in Midtown Manhattan,18655157.0,"Manhattan, Midtown","(40.74387, -73.98496)",Shared room,55$,5,0.12,0,3.1392358460573884,6.0,2018-12-15
1465,12625113,Rest and Relax,4057761.0,"Manhattan, Harlem","(40.82458, -73.95175)",Private Room,45$,49,1.26,0,3.198187781667181,58.8,2018-12-16
1466,7059663,WALk 2MOMACENTRAL PARK 1bedroomliving roomQtrain,29204097.0,"Manhattan, Upper East Side","(40.77516, -73.95224)",Entire place,160$,18,0.95,180,3.247605608959254,21.6,2018-12-18
1467,17093180,Studio in Manhattan (UES),99634835.0,"Manhattan, Upper East Side","(40.77058, -73.95358)",Entire place,160$,68,2.33,19,4.271288974810185,81.6,2018-11-29
1468,29485421,Sunny Brooklyn Duplex,9503685.0,"Brooklyn, Bedford-Stuyvesant","(40.69175, -73.94334)",Entire place,150$,3,0.38,0,4.295881096080123,3.6,2018-07-01
1469,24737425,Charming Lux. 1 bedroom in Williamsburg,4350342.0,"Brooklyn, Williamsburg","(40.7116, -73.95137)",Entire place,225$,21,1.6,88,3.7227663123275607,25.2,2018-12-18
1470,32448627,Lola's Casa,243766178.0,"Bronx, Westchester Square","(40.83619, -73.84916)",Private Room,52$,1,0.22,0,4.381841175941675,1.2,2018-08-19
1471,8309731,Convenient studio,43804373.0,"Manhattan, Upper East Side","(40.76096, -73.95964000000002)",Entire place,250$,13,0.28,0,4.525877416558156,15.6,2015-08-09
1472,18812330,A Guest Room in a Bushwick Artist/Musician's Loft,71849302.0,"Brooklyn, Williamsburg","(40.70798, -73.93652)",Shared room,64$,69,3.04,81,4.012714749118303,82.8,2018-12-17
1473,9093991,Beautiful East Village Apartment,4655737.0,"Manhattan, East Village","(40.72742, -73.98968)",Entire place,175$,9,0.2,0,3.536026396238178,10.8,2017-02-21
1474,24204338,Private Cozy Room on Manhattan,63929490.0,"Manhattan, East Harlem","(40.78719, -73.95201)",Private Room,100$,18,1.25,45,3.3612480051067006,21.6,2018-12-14
1475,30107009,家庭式雙床房G,225889604.0,"Queens, Flushing","(40.76418, -73.8293)",Private Room,72$,8,1.12,74,4.653876531678247,9.6,2018-11-25
1476,26869767,3 BEDS LARGE ROOM GREAT FOR GROUPS - PRIME WILLYB,156484505.0,"Brooklyn, Williamsburg","(40.71216, -73.95683000000002)",Private Room,115$,50,4.21,322,3.331914271190952,60.0,2018-12-24
1477,16332242,"Spacious, cozy, quiet 1.5 bedroom",85692123.0,"Queens, Ridgewood","(40.70501, -73.91065)",Entire place,99$,1,0.03,0,3.22961145023881,1.2,2016-06-29
1478,2255340,2 Bedroom Greenwich/Soho Apartment,8312378.0,"Manhattan, Greenwich Village","(40.72832, -73.99916)",Entire place,289$,41,0.96,247,3.09219173672946,49.2,2018-12-12
1479,33961484,Gorgeous room near Washington Square,15617182.0,"Manhattan, Greenwich Village","(40.72811, -73.99893)",Private Room,90$,4,1.54,146,3.291753837894221,4.8,2018-11-13
